invoice_id,customer_id,arm,stratum,decline_code,outcome,invoice_amount_minor,recovered_amount_minor,currency,processor_txn_id,settled_at,reversal_type,reversal_amount_minor,reversal_at
cus_4068_inv_0,cus_4068,control,small|soft|na,issuer_unavailable,recovered,6689,6689,USD,txn_c_485,2026-08-20T00:00:00.000Z,none,0,
cus_4096_inv_0,cus_4096,control,small|soft|na,processing_error,recovered,9882,9882,USD,txn_c_487,2026-08-20T00:00:00.000Z,none,0,
cus_4158_inv_1,cus_4158,control,small|soft|na,velocity_limit_exceeded,recovered,2592,2592,USD,txn_c_489,2026-08-20T00:00:00.000Z,none,0,
cus_4172_inv_0,cus_4172,control,small|soft|na,insufficient_funds,recovered,2723,2723,USD,txn_c_491,2026-08-20T00:00:00.000Z,none,0,
cus_4215_inv_1,cus_4215,control,small|soft|na,try_again_later,recovered,4850,4850,USD,txn_c_500,2026-08-20T00:00:00.000Z,none,0,
cus_4224_inv_0,cus_4224,control,mid|gray|emea,do_not_honor,recovered,14929,14929,USD,txn_c_502,2026-08-20T00:00:00.000Z,none,0,
cus_4224_inv_1,cus_4224,control,small|soft|na,issuer_unavailable,recovered,4749,4749,USD,txn_c_503,2026-08-20T00:00:00.000Z,none,0,
cus_4266_inv_1,cus_4266,control,small|soft|na,issuer_unavailable,recovered,4825,4825,USD,txn_c_506,2026-08-20T00:00:00.000Z,none,0,
cus_4393_inv_0,cus_4393,control,small|gray|latam,do_not_honor,recovered,5519,5519,USD,txn_c_515,2026-08-20T00:00:00.000Z,none,0,
cus_4444_inv_0,cus_4444,control,small|gray|na,do_not_honor,recovered,3288,3288,USD,txn_c_519,2026-08-20T00:00:00.000Z,none,0,
cus_4463_inv_0,cus_4463,control,mid|soft|na,insufficient_funds,recovered,26440,26440,USD,txn_c_520,2026-08-20T00:00:00.000Z,none,0,
cus_4476_inv_1,cus_4476,control,small|soft|na,issuer_unavailable,recovered,5498,5498,USD,txn_c_524,2026-08-20T00:00:00.000Z,none,0,
cus_4512_inv_1,cus_4512,control,small|soft|latam,processing_error,recovered,3632,3632,USD,txn_c_528,2026-08-20T00:00:00.000Z,none,0,
cus_4561_inv_1,cus_4561,control,small|soft|emea,processing_error,recovered,6341,6341,USD,txn_c_536,2026-08-20T00:00:00.000Z,none,0,
cus_4596_inv_0,cus_4596,control,small|soft|na,insufficient_funds,recovered,9156,9156,USD,txn_c_537,2026-08-20T00:00:00.000Z,none,0,
cus_4602_inv_0,cus_4602,control,small|soft|na,insufficient_funds,recovered,3435,3435,USD,txn_c_538,2026-08-20T00:00:00.000Z,none,0,
cus_4614_inv_0,cus_4614,control,small|soft|na,try_again_later,recovered,9558,9558,USD,txn_c_540,2026-08-20T00:00:00.000Z,none,0,
cus_4616_inv_0,cus_4616,control,small|soft|latam,insufficient_funds,recovered,9604,9604,USD,txn_c_542,2026-08-20T00:00:00.000Z,none,0,
cus_4635_inv_0,cus_4635,control,small|soft|na,issuer_unavailable,recovered,8050,8050,USD,txn_c_543,2026-08-20T00:00:00.000Z,none,0,
cus_4639_inv_0,cus_4639,control,micro|soft|latam,insufficient_funds,recovered,1855,1855,USD,txn_c_544,2026-08-20T00:00:00.000Z,none,0,
cus_4694_inv_1,cus_4694,control,small|soft|na,processing_error,recovered,4074,4074,USD,txn_c_552,2026-08-20T00:00:00.000Z,none,0,
cus_4697_inv_0,cus_4697,control,micro|soft|emea,insufficient_funds,recovered,1128,1128,USD,txn_c_553,2026-08-20T00:00:00.000Z,none,0,
cus_4697_inv_1,cus_4697,control,small|gray|na,do_not_honor,recovered,3515,3515,USD,txn_c_554,2026-08-20T00:00:00.000Z,none,0,
cus_4705_inv_1,cus_4705,control,small|gray|apac,expired_card,recovered,3605,3605,USD,txn_c_557,2026-08-20T00:00:00.000Z,none,0,
cus_4706_inv_0,cus_4706,control,mid|soft|na,insufficient_funds,recovered,12363,12363,USD,txn_c_558,2026-08-20T00:00:00.000Z,none,0,
cus_4709_inv_2,cus_4709,control,small|gray|emea,do_not_honor,recovered,3392,3392,USD,txn_c_561,2026-08-20T00:00:00.000Z,none,0,
cus_4727_inv_0,cus_4727,control,small|soft|na,issuer_unavailable,recovered,7090,7090,USD,txn_c_562,2026-08-20T00:00:00.000Z,none,0,
cus_4770_inv_0,cus_4770,control,small|soft|emea,insufficient_funds,recovered,3979,3979,USD,txn_c_565,2026-08-20T00:00:00.000Z,none,0,
cus_4813_inv_0,cus_4813,control,small|gray|emea,expired_card,recovered,6913,6913,USD,txn_c_569,2026-08-20T00:00:00.000Z,none,0,
cus_4813_inv_2,cus_4813,control,small|soft|emea,issuer_unavailable,recovered,2841,2841,USD,txn_c_571,2026-08-20T00:00:00.000Z,none,0,
cus_4835_inv_0,cus_4835,control,small|soft|emea,insufficient_funds,recovered,7812,7812,USD,txn_c_572,2026-08-20T00:00:00.000Z,none,0,
cus_4865_inv_0,cus_4865,control,small|soft|emea,insufficient_funds,recovered,5105,5105,USD,txn_c_576,2026-08-20T00:00:00.000Z,none,0,
cus_4923_inv_0,cus_4923,control,small|soft|emea,insufficient_funds,recovered,4870,4870,USD,txn_c_582,2026-08-20T00:00:00.000Z,none,0,
cus_4945_inv_1,cus_4945,control,small|soft|emea,velocity_limit_exceeded,recovered,4556,4556,USD,txn_c_584,2026-08-20T00:00:00.000Z,none,0,
cus_4980_inv_0,cus_4980,control,small|gray|na,expired_card,recovered,6290,6290,USD,txn_c_590,2026-08-20T00:00:00.000Z,none,0,
cus_4986_inv_0,cus_4986,control,mid|soft|latam,issuer_unavailable,recovered,13313,13313,USD,txn_c_592,2026-08-20T00:00:00.000Z,none,0,
cus_4998_inv_1,cus_4998,control,small|gray|na,do_not_honor,recovered,4193,4193,USD,txn_c_594,2026-08-20T00:00:00.000Z,none,0,
cus_5022_inv_1,cus_5022,control,mid|soft|na,insufficient_funds,recovered,12795,12795,USD,txn_c_596,2026-08-20T00:00:00.000Z,none,0,
cus_5022_inv_2,cus_5022,control,small|soft|emea,insufficient_funds,recovered,3117,3117,USD,txn_c_597,2026-08-20T00:00:00.000Z,none,0,
cus_5053_inv_0,cus_5053,control,small|soft|emea,insufficient_funds,recovered,7461,7461,USD,txn_c_602,2026-08-20T00:00:00.000Z,none,0,
cus_5053_inv_1,cus_5053,control,small|soft|na,processing_error,recovered,7103,7103,USD,txn_c_603,2026-08-20T00:00:00.000Z,none,0,
cus_5053_inv_3,cus_5053,control,small|soft|emea,issuer_unavailable,recovered,5108,5108,USD,txn_c_605,2026-08-20T00:00:00.000Z,none,0,
cus_5117_inv_0,cus_5117,control,mid|soft|emea,processing_error,recovered,12077,12077,USD,txn_c_611,2026-08-20T00:00:00.000Z,none,0,
cus_5157_inv_0,cus_5157,control,micro|soft|emea,insufficient_funds,recovered,1331,1331,USD,txn_c_615,2026-08-20T00:00:00.000Z,none,0,
cus_5230_inv_0,cus_5230,control,mid|gray|latam,expired_card,recovered,11202,11202,USD,txn_c_619,2026-08-20T00:00:00.000Z,none,0,
cus_5256_inv_0,cus_5256,control,small|soft|emea,processing_error,recovered,6921,6921,USD,txn_c_622,2026-08-20T00:00:00.000Z,none,0,
cus_5273_inv_1,cus_5273,control,small|soft|na,try_again_later,recovered,8395,8395,USD,txn_c_624,2026-08-20T00:00:00.000Z,none,0,
cus_5312_inv_0,cus_5312,control,small|soft|emea,processing_error,recovered,5827,5827,USD,txn_c_629,2026-08-20T00:00:00.000Z,none,0,
cus_5315_inv_0,cus_5315,control,small|soft|emea,insufficient_funds,recovered,3417,3417,USD,txn_c_631,2026-08-20T00:00:00.000Z,none,0,
cus_5353_inv_0,cus_5353,control,small|soft|na,insufficient_funds,recovered,6150,6150,USD,txn_c_632,2026-08-20T00:00:00.000Z,none,0,
cus_5438_inv_0,cus_5438,control,small|soft|apac,insufficient_funds,recovered,4005,4005,USD,txn_c_637,2026-08-20T00:00:00.000Z,none,0,
cus_5438_inv_1,cus_5438,control,mid|soft|na,try_again_later,recovered,35310,35310,USD,txn_c_638,2026-08-20T00:00:00.000Z,none,0,
cus_5438_inv_3,cus_5438,control,small|gray|na,expired_card,recovered,6027,6027,USD,txn_c_640,2026-08-20T00:00:00.000Z,none,0,
cus_5484_inv_0,cus_5484,control,micro|soft|emea,insufficient_funds,recovered,1808,1808,USD,txn_c_642,2026-08-20T00:00:00.000Z,none,0,
cus_5484_inv_2,cus_5484,control,small|soft|emea,insufficient_funds,recovered,2839,2839,USD,txn_c_644,2026-08-20T00:00:00.000Z,none,0,
cus_5513_inv_0,cus_5513,control,small|soft|emea,insufficient_funds,recovered,5106,5106,USD,txn_c_646,2026-08-20T00:00:00.000Z,none,0,
cus_5513_inv_2,cus_5513,control,small|soft|emea,insufficient_funds,recovered,3123,3123,USD,txn_c_648,2026-08-20T00:00:00.000Z,none,0,
cus_5559_inv_0,cus_5559,control,small|soft|latam,processing_error,recovered,5769,5769,USD,txn_c_654,2026-08-20T00:00:00.000Z,none,0,
cus_5571_inv_0,cus_5571,control,small|soft|na,try_again_later,recovered,6281,6281,USD,txn_c_655,2026-08-20T00:00:00.000Z,none,0,
cus_5581_inv_0,cus_5581,control,small|soft|apac,insufficient_funds,recovered,8675,8675,USD,txn_c_656,2026-08-20T00:00:00.000Z,none,0,
cus_5581_inv_2,cus_5581,control,small|soft|na,insufficient_funds,recovered,3260,3260,USD,txn_c_658,2026-08-20T00:00:00.000Z,none,0,
cus_5634_inv_0,cus_5634,control,small|soft|latam,issuer_unavailable,recovered,2413,2413,USD,txn_c_662,2026-08-20T00:00:00.000Z,none,0,
cus_5641_inv_0,cus_5641,control,small|soft|na,issuer_unavailable,recovered,6789,6789,USD,txn_c_663,2026-08-20T00:00:00.000Z,none,0,
cus_5668_inv_0,cus_5668,control,mid|soft|na,processing_error,recovered,16079,16079,USD,txn_c_665,2026-08-20T00:00:00.000Z,none,0,
cus_5723_inv_0,cus_5723,control,small|soft|emea,insufficient_funds,recovered,3642,3642,USD,txn_c_670,2026-08-20T00:00:00.000Z,none,0,
cus_5725_inv_3,cus_5725,control,small|soft|latam,insufficient_funds,recovered,3222,3222,USD,txn_c_675,2026-08-20T00:00:00.000Z,none,0,
cus_5756_inv_1,cus_5756,control,small|soft|na,insufficient_funds,recovered,9088,9088,USD,txn_c_679,2026-08-20T00:00:00.000Z,none,0,
cus_5784_inv_1,cus_5784,control,small|soft|na,insufficient_funds,recovered,6749,6749,USD,txn_c_681,2026-08-20T00:00:00.000Z,none,0,
cus_5797_inv_1,cus_5797,control,mid|gray|na,do_not_honor,recovered,13774,13774,USD,txn_c_685,2026-08-20T00:00:00.000Z,none,0,
cus_5802_inv_0,cus_5802,control,micro|soft|na,insufficient_funds,recovered,1594,1594,USD,txn_c_687,2026-08-20T00:00:00.000Z,none,0,
cus_5819_inv_0,cus_5819,control,small|soft|na,insufficient_funds,recovered,4969,4969,USD,txn_c_688,2026-08-20T00:00:00.000Z,none,0,
cus_5826_inv_0,cus_5826,control,small|gray|na,do_not_honor,recovered,3784,3784,USD,txn_c_689,2026-08-20T00:00:00.000Z,none,0,
cus_5832_inv_0,cus_5832,control,small|gray|na,expired_card,recovered,4171,4171,USD,txn_c_690,2026-08-20T00:00:00.000Z,none,0,
cus_5861_inv_0,cus_5861,control,small|soft|emea,issuer_unavailable,recovered,2834,2834,USD,txn_c_696,2026-08-20T00:00:00.000Z,none,0,
cus_5864_inv_0,cus_5864,control,mid|soft|na,try_again_later,recovered,25666,25666,USD,txn_c_698,2026-08-20T00:00:00.000Z,none,0,
cus_5890_inv_0,cus_5890,control,small|soft|na,insufficient_funds,recovered,6272,6272,USD,txn_c_703,2026-08-20T00:00:00.000Z,none,0,
cus_5892_inv_0,cus_5892,control,small|gray|na,do_not_honor,recovered,3637,3637,USD,txn_c_704,2026-08-20T00:00:00.000Z,none,0,
cus_5892_inv_2,cus_5892,control,small|soft|na,issuer_unavailable,recovered,4710,4710,USD,txn_c_706,2026-08-20T00:00:00.000Z,none,0,
cus_5936_inv_0,cus_5936,control,small|soft|na,insufficient_funds,recovered,3223,3223,USD,txn_c_712,2026-08-20T00:00:00.000Z,none,0,
cus_5962_inv_0,cus_5962,control,micro|soft|emea,insufficient_funds,recovered,1281,1281,USD,txn_c_713,2026-08-20T00:00:00.000Z,none,0,
cus_5962_inv_1,cus_5962,control,small|soft|na,issuer_unavailable,recovered,2031,2031,USD,txn_c_714,2026-08-20T00:00:00.000Z,none,0,
cus_6000_inv_1,cus_6000,control,small|soft|na,insufficient_funds,recovered,2762,2762,USD,txn_c_719,2026-08-20T00:00:00.000Z,none,0,
cus_6029_inv_0,cus_6029,control,small|soft|na,try_again_later,recovered,3873,3873,USD,txn_c_721,2026-08-20T00:00:00.000Z,none,0,
cus_6156_inv_0,cus_6156,control,small|soft|na,insufficient_funds,recovered,6025,6025,USD,txn_c_726,2026-08-20T00:00:00.000Z,none,0,
cus_6225_inv_0,cus_6225,control,small|soft|emea,processing_error,recovered,7138,7138,USD,txn_c_730,2026-08-20T00:00:00.000Z,none,0,
cus_6232_inv_0,cus_6232,control,small|soft|emea,issuer_unavailable,recovered,4961,4961,USD,txn_c_732,2026-08-20T00:00:00.000Z,none,0,
cus_6239_inv_0,cus_6239,control,small|soft|emea,insufficient_funds,recovered,4081,4081,USD,txn_c_733,2026-08-20T00:00:00.000Z,none,0,
cus_6241_inv_1,cus_6241,control,small|soft|na,insufficient_funds,recovered,4175,4175,USD,txn_c_735,2026-08-20T00:00:00.000Z,none,0,
cus_6241_inv_3,cus_6241,control,mid|gray|na,do_not_honor,recovered,23213,23213,USD,txn_c_737,2026-08-20T00:00:00.000Z,none,0,
cus_6242_inv_0,cus_6242,control,micro|gray|emea,do_not_honor,recovered,1590,1590,USD,txn_c_738,2026-08-20T00:00:00.000Z,none,0,
cus_6293_inv_0,cus_6293,control,mid|soft|apac,processing_error,recovered,11437,11437,USD,txn_c_741,2026-08-20T00:00:00.000Z,none,0,
cus_6305_inv_0,cus_6305,control,small|soft|na,issuer_unavailable,recovered,2186,2186,USD,txn_c_743,2026-08-20T00:00:00.000Z,none,0,
cus_6307_inv_1,cus_6307,control,small|gray|na,do_not_honor,recovered,9261,9261,USD,txn_c_746,2026-08-20T00:00:00.000Z,none,0,
cus_6307_inv_2,cus_6307,control,micro|soft|na,issuer_unavailable,recovered,1914,1914,USD,txn_c_747,2026-08-20T00:00:00.000Z,none,0,
cus_6350_inv_0,cus_6350,control,small|soft|na,try_again_later,recovered,3905,3905,USD,txn_c_754,2026-08-20T00:00:00.000Z,none,0,
cus_6350_inv_1,cus_6350,control,small|soft|na,insufficient_funds,recovered,5480,5480,USD,txn_c_755,2026-08-20T00:00:00.000Z,none,0,
cus_6398_inv_0,cus_6398,control,mid|soft|apac,velocity_limit_exceeded,recovered,14480,14480,USD,txn_c_760,2026-08-20T00:00:00.000Z,none,0,
cus_6399_inv_1,cus_6399,control,small|soft|na,insufficient_funds,recovered,2666,2666,USD,txn_c_762,2026-08-20T00:00:00.000Z,none,0,
cus_6414_inv_0,cus_6414,control,small|soft|na,try_again_later,recovered,5304,5304,USD,txn_c_764,2026-08-20T00:00:00.000Z,none,0,
cus_6425_inv_0,cus_6425,control,small|gray|na,do_not_honor,recovered,7688,7688,USD,txn_c_767,2026-08-20T00:00:00.000Z,none,0,
cus_6448_inv_1,cus_6448,control,small|soft|na,issuer_unavailable,recovered,8016,8016,USD,txn_c_769,2026-08-20T00:00:00.000Z,none,0,
cus_6454_inv_0,cus_6454,control,mid|soft|na,insufficient_funds,recovered,10961,10961,USD,txn_c_770,2026-08-20T00:00:00.000Z,none,0,
cus_6497_inv_0,cus_6497,control,small|soft|emea,insufficient_funds,recovered,2613,2613,USD,txn_c_779,2026-08-20T00:00:00.000Z,none,0,
cus_6519_inv_1,cus_6519,control,small|soft|na,insufficient_funds,recovered,5271,5271,USD,txn_c_781,2026-08-20T00:00:00.000Z,none,0,
cus_6560_inv_0,cus_6560,control,mid|soft|na,insufficient_funds,recovered,15747,15747,USD,txn_c_786,2026-08-20T00:00:00.000Z,none,0,
cus_6567_inv_0,cus_6567,control,small|soft|na,insufficient_funds,recovered,4424,4424,USD,txn_c_787,2026-08-20T00:00:00.000Z,none,0,
cus_6583_inv_1,cus_6583,control,mid|soft|na,insufficient_funds,recovered,15103,15103,USD,txn_c_789,2026-08-20T00:00:00.000Z,none,0,
cus_6669_inv_0,cus_6669,control,small|soft|na,insufficient_funds,recovered,6575,6575,USD,txn_c_793,2026-08-20T00:00:00.000Z,none,0,
cus_6698_inv_0,cus_6698,control,mid|soft|emea,insufficient_funds,recovered,12522,12522,USD,txn_c_796,2026-08-20T00:00:00.000Z,none,0,
cus_6718_inv_0,cus_6718,control,small|soft|apac,insufficient_funds,recovered,5693,5693,USD,txn_c_798,2026-08-20T00:00:00.000Z,none,0,
cus_6724_inv_0,cus_6724,control,small|gray|latam,do_not_honor,recovered,2495,2495,USD,txn_c_801,2026-08-20T00:00:00.000Z,none,0,
cus_6724_inv_3,cus_6724,control,mid|soft|na,try_again_later,recovered,11140,11140,USD,txn_c_804,2026-08-20T00:00:00.000Z,none,0,
cus_6730_inv_0,cus_6730,control,small|soft|latam,issuer_unavailable,recovered,4188,4188,USD,txn_c_805,2026-08-20T00:00:00.000Z,none,0,
cus_6734_inv_0,cus_6734,control,small|soft|emea,insufficient_funds,recovered,9827,9827,USD,txn_c_806,2026-08-20T00:00:00.000Z,none,0,
cus_6734_inv_1,cus_6734,control,small|soft|na,insufficient_funds,recovered,4997,4997,USD,txn_c_807,2026-08-20T00:00:00.000Z,none,0,
cus_6746_inv_0,cus_6746,control,small|soft|emea,insufficient_funds,recovered,5063,5063,USD,txn_c_809,2026-08-20T00:00:00.000Z,none,0,
cus_6813_inv_0,cus_6813,control,small|gray|apac,do_not_honor,recovered,9141,9141,USD,txn_c_815,2026-08-20T00:00:00.000Z,none,0,
cus_6832_inv_0,cus_6832,control,small|gray|emea,do_not_honor,recovered,2755,2755,USD,txn_c_817,2026-08-20T00:00:00.000Z,none,0,
cus_6862_inv_0,cus_6862,control,small|soft|na,insufficient_funds,recovered,2307,2307,USD,txn_c_819,2026-08-20T00:00:00.000Z,none,0,
cus_6875_inv_0,cus_6875,control,small|soft|na,processing_error,recovered,7831,7831,USD,txn_c_820,2026-08-20T00:00:00.000Z,none,0,
cus_6920_inv_0,cus_6920,control,small|soft|na,insufficient_funds,recovered,8746,8746,USD,txn_c_826,2026-08-20T00:00:00.000Z,none,0,
cus_6923_inv_0,cus_6923,control,small|soft|na,issuer_unavailable,recovered,2953,2953,USD,txn_c_827,2026-08-20T00:00:00.000Z,none,0,
cus_6949_inv_0,cus_6949,control,small|soft|latam,insufficient_funds,recovered,5232,5232,USD,txn_c_831,2026-08-20T00:00:00.000Z,none,0,
cus_6969_inv_0,cus_6969,control,mid|soft|na,insufficient_funds,recovered,11098,11098,USD,txn_c_833,2026-08-20T00:00:00.000Z,none,0,
cus_6993_inv_0,cus_6993,control,small|soft|emea,insufficient_funds,recovered,9640,9640,USD,txn_c_835,2026-08-20T00:00:00.000Z,none,0,
cus_6997_inv_0,cus_6997,control,small|soft|apac,insufficient_funds,recovered,6302,6302,USD,txn_c_838,2026-08-20T00:00:00.000Z,none,0,
cus_7027_inv_0,cus_7027,control,micro|gray|emea,do_not_honor,recovered,1577,1577,USD,txn_c_841,2026-08-20T00:00:00.000Z,none,0,
cus_7027_inv_1,cus_7027,control,small|soft|na,insufficient_funds,recovered,6847,6847,USD,txn_c_842,2026-08-20T00:00:00.000Z,none,0,
cus_7029_inv_0,cus_7029,control,small|soft|apac,insufficient_funds,recovered,4090,4090,USD,txn_c_843,2026-08-20T00:00:00.000Z,none,0,
cus_7041_inv_0,cus_7041,control,small|gray|emea,do_not_honor,recovered,3264,3264,USD,txn_c_846,2026-08-20T00:00:00.000Z,none,0,
cus_7046_inv_0,cus_7046,control,small|soft|apac,insufficient_funds,recovered,2439,2439,USD,txn_c_847,2026-08-20T00:00:00.000Z,none,0,
cus_7047_inv_1,cus_7047,control,small|soft|na,insufficient_funds,recovered,5350,5350,USD,txn_c_849,2026-08-20T00:00:00.000Z,none,0,
cus_7047_inv_2,cus_7047,control,small|soft|na,insufficient_funds,recovered,4863,4863,USD,txn_c_850,2026-08-20T00:00:00.000Z,none,0,
cus_7049_inv_0,cus_7049,control,small|soft|emea,processing_error,recovered,5397,5397,USD,txn_c_851,2026-08-20T00:00:00.000Z,none,0,
cus_7058_inv_0,cus_7058,control,micro|gray|latam,expired_card,recovered,1932,1932,USD,txn_c_854,2026-08-20T00:00:00.000Z,none,0,
cus_7062_inv_0,cus_7062,control,small|soft|latam,insufficient_funds,recovered,6544,6544,USD,txn_c_855,2026-08-20T00:00:00.000Z,none,0,
cus_7092_inv_0,cus_7092,control,small|soft|emea,insufficient_funds,recovered,9260,9260,USD,txn_c_856,2026-08-20T00:00:00.000Z,none,0,
cus_7108_inv_2,cus_7108,control,small|soft|na,insufficient_funds,recovered,8191,8191,USD,txn_c_860,2026-08-20T00:00:00.000Z,none,0,
cus_7108_inv_3,cus_7108,control,small|soft|emea,insufficient_funds,recovered,2512,2512,USD,txn_c_861,2026-08-20T00:00:00.000Z,none,0,
cus_7140_inv_0,cus_7140,control,mid|soft|na,issuer_unavailable,recovered,31741,31741,USD,txn_c_866,2026-08-20T00:00:00.000Z,none,0,
cus_7167_inv_0,cus_7167,control,mid|soft|na,insufficient_funds,recovered,12450,12450,USD,txn_c_868,2026-08-20T00:00:00.000Z,none,0,
cus_7239_inv_0,cus_7239,control,small|soft|apac,processing_error,recovered,7872,7872,USD,txn_c_873,2026-08-20T00:00:00.000Z,none,0,
cus_7249_inv_0,cus_7249,control,small|soft|apac,processing_error,recovered,3438,3438,USD,txn_c_874,2026-08-20T00:00:00.000Z,none,0,
cus_7316_inv_1,cus_7316,control,small|soft|emea,issuer_unavailable,recovered,2506,2506,USD,txn_c_885,2026-08-20T00:00:00.000Z,none,0,
cus_7321_inv_2,cus_7321,control,small|soft|na,issuer_unavailable,recovered,2916,2916,USD,txn_c_888,2026-08-20T00:00:00.000Z,none,0,
cus_7406_inv_0,cus_7406,control,small|soft|na,insufficient_funds,recovered,4741,4741,USD,txn_c_893,2026-08-20T00:00:00.000Z,none,0,
cus_7444_inv_0,cus_7444,control,small|soft|na,insufficient_funds,recovered,4076,4076,USD,txn_c_898,2026-08-20T00:00:00.000Z,none,0,
cus_7471_inv_0,cus_7471,control,small|soft|na,processing_error,recovered,2826,2826,USD,txn_c_902,2026-08-20T00:00:00.000Z,none,0,
cus_7491_inv_1,cus_7491,control,small|gray|na,expired_card,recovered,4883,4883,USD,txn_c_904,2026-08-20T00:00:00.000Z,none,0,
cus_7502_inv_0,cus_7502,control,mid|soft|na,issuer_unavailable,recovered,14096,14096,USD,txn_c_907,2026-08-20T00:00:00.000Z,none,0,
cus_7512_inv_0,cus_7512,control,small|soft|emea,try_again_later,recovered,3546,3546,USD,txn_c_909,2026-08-20T00:00:00.000Z,none,0,
cus_7514_inv_1,cus_7514,control,small|soft|na,issuer_unavailable,recovered,9750,9750,USD,txn_c_911,2026-08-20T00:00:00.000Z,none,0,
cus_7542_inv_0,cus_7542,control,small|soft|na,insufficient_funds,recovered,4402,4402,USD,txn_c_914,2026-08-20T00:00:00.000Z,none,0,
cus_7568_inv_1,cus_7568,control,small|soft|emea,insufficient_funds,recovered,5681,5681,USD,txn_c_918,2026-08-20T00:00:00.000Z,none,0,
cus_7569_inv_0,cus_7569,control,small|soft|na,insufficient_funds,recovered,2856,2856,USD,txn_c_919,2026-08-20T00:00:00.000Z,none,0,
cus_7625_inv_0,cus_7625,control,micro|gray|emea,do_not_honor,recovered,1458,1458,USD,txn_c_923,2026-08-20T00:00:00.000Z,none,0,
cus_7662_inv_0,cus_7662,control,small|soft|na,issuer_unavailable,recovered,7538,7538,USD,txn_c_930,2026-08-20T00:00:00.000Z,none,0,
cus_7677_inv_1,cus_7677,control,mid|soft|emea,insufficient_funds,recovered,10082,10082,USD,txn_c_934,2026-08-20T00:00:00.000Z,none,0,
cus_7681_inv_1,cus_7681,control,mid|soft|emea,insufficient_funds,recovered,16832,16832,USD,txn_c_937,2026-08-20T00:00:00.000Z,none,0,
cus_7685_inv_0,cus_7685,control,mid|gray|na,do_not_honor,recovered,13704,13704,USD,txn_c_938,2026-08-20T00:00:00.000Z,none,0,
cus_7694_inv_1,cus_7694,control,small|soft|apac,insufficient_funds,recovered,5641,5641,USD,txn_c_941,2026-08-20T00:00:00.000Z,none,0,
